Farmer Code,Date,Shift,Cow/Buff,Qty,Rate,Amount,Fat,KiloFat = Qty * Fat,CanNo,EntryDt,c_KiloFat,c_KiloQty
77,19-03-2018 00:00,E,C,2.6,26.79,69.65,3.7,9.62,3,19-03-2018 21:01,0.0962,2.6
42,19-03-2018 00:00,E,C,8.76,28.5,249.66,4.3,37.67,3,19-03-2018 21:02,0.37668,8.76
108,19-03-2018 00:00,E,C,1.62,32.49,52.63,5.7,9.23,3,19-03-2018 21:04,0.09234,1.62
2,19-03-2018 00:00,E,C,1.58,29.36,46.39,4.6,7.27,3,19-03-2018 21:04,0.07268,1.58
114,19-03-2018 00:00,E,C,12.8,33.06,423.17,5.9,75.52,3,19-03-2018 21:08,0.7552,12.8
158,19-03-2018 00:00,E,C,4.34,30.21,131.11,4.9,21.27,3,19-03-2018 21:09,0.21266,4.34
5,19-03-2018 00:00,E,C,13.28,32.49,431.47,5.7,75.7,4,19-03-2018 21:10,0.75696,13.28
205,19-03-2018 00:00,E,C,2.24,29.93,67.04,4.8,10.75,4,19-03-2018 21:12,0.10752,2.24
155,19-03-2018 00:00,E,C,4.72,30.5,143.96,5,23.6,4,19-03-2018 21:12,0.236,4.72
86,19-03-2018 00:00,E,C,4.54,30.5,138.47,5,22.7,4,19-03-2018 21:12,0.227,4.54
157,19-03-2018 00:00,E,C,10.02,29.36,294.19,4.6,46.09,4,19-03-2018 21:13,0.46092,10.02
111,19-03-2018 00:00,E,C,7.54,31.07,234.27,5.2,39.21,5,19-03-2018 21:13,0.39208,7.54
73,19-03-2018 00:00,E,C,2.76,27.36,75.51,3.9,10.76,5,19-03-2018 21:14,0.10764,2.76
95,19-03-2018 00:00,E,B,5,50.9,254.5,8.7,43.5,1,19-03-2018 21:15,0.435,5
95,19-03-2018 00:00,E,C,26,28.22,733.72,4.2,109.2,5,19-03-2018 21:15,1.092,26
50,19-03-2018 00:00,E,C,13.96,27.93,389.9,4.1,57.24,6,19-03-2018 21:16,0.57236,13.96
169,19-03-2018 00:00,E,C,11.28,28.5,321.48,4.3,48.5,6,19-03-2018 21:17,0.48504,11.28
113,19-03-2018 00:00,E,C,4.44,29.93,132.89,4.8,21.31,6,19-03-2018 21:17,0.21312,4.44
66,19-03-2018 00:00,E,C,12.38,27.65,342.31,4,49.52,6,19-03-2018 21:17,0.4952,12.38
149,19-03-2018 00:00,E,C,4.24,29.64,125.67,4.7,19.93,6,19-03-2018 21:18,0.19928,4.24
36,19-03-2018 00:00,E,B,4.2,47.97,201.47,8.2,34.44,1,19-03-2018 21:18,0.3444,4.2
17,19-03-2018 00:00,E,C,11.62,28.5,331.17,4.3,49.97,7,19-03-2018 21:19,0.49966,11.62
34,19-03-2018 00:00,E,B,7.36,50.9,374.62,8.7,64.03,1,19-03-2018 21:22,0.64032,7.36
52,19-03-2018 00:00,E,C,22.2,29.36,651.79,4.6,102.12,7,19-03-2018 21:23,1.0212,22.2
59,19-03-2018 00:00,E,C,6.58,27.08,178.19,3.8,25,7,19-03-2018 21:24,0.25004,6.58
110,19-03-2018 00:00,E,C,1.52,26.51,40.3,3.6,5.47,7,19-03-2018 21:24,0.05472,1.52
65,19-03-2018 00:00,E,C,8.62,30.21,260.41,4.9,42.24,8,19-03-2018 21:25,0.42238,8.62
30,19-03-2018 00:00,E,C,5.16,30.21,155.88,4.9,25.28,8,19-03-2018 21:26,0.25284,5.16
104,19-03-2018 00:00,E,B,20.68,47.39,980.03,8.1,167.51,2,19-03-2018 21:27,1.67508,20.68
136,19-03-2018 00:00,E,C,24.94,30.78,767.65,5.1,127.19,8,19-03-2018 21:27,1.27194,24.94
136,19-03-2018 00:00,E,C,20.68,27.93,577.59,4.1,84.79,9,19-03-2018 21:28,0.84788,20.68
1000,19-03-2018 00:00,E,C,337.64,29.36,9913.11,4.6,1553.14,17,19-03-2018 21:28,15.53144,337.64
1000,19-03-2018 00:00,E,B,42.08,47.39,1994.17,8.1,340.85,3,19-03-2018 21:28,3.40848,42.08
121,20-03-2018 00:00,M,C,1.28,27.08,34.66,3.8,4.86,1,20-03-2018 09:04,0.04864,1.28
90,20-03-2018 00:00,M,C,3.88,27.08,105.07,3.8,14.74,1,20-03-2018 09:06,0.14744,3.88
125,20-03-2018 00:00,M,C,7.04,29.07,204.65,4.5,31.68,1,20-03-2018 09:09,0.3168,7.04
148,20-03-2018 00:00,M,C,3.54,30.5,107.97,5,17.7,1,20-03-2018 09:11,0.177,3.54
98,20-03-2018 00:00,M,B,2.52,38.61,97.3,6.6,16.63,1,20-03-2018 09:13,0.16632,2.52
45,20-03-2018 00:00,M,C,1.78,26.79,47.69,3.7,6.59,1,20-03-2018 09:13,0.06586,1.78
115,20-03-2018 00:00,M,C,2.44,30.21,73.71,4.9,11.96,1,20-03-2018 09:14,0.11956,2.44
54,20-03-2018 00:00,M,C,2.6,26.51,68.93,3.6,9.36,1,20-03-2018 09:18,0.0936,2.6
158,20-03-2018 00:00,M,C,15.84,30.21,478.53,4.9,77.62,1,20-03-2018 09:19,0.77616,15.84
167,20-03-2018 00:00,M,C,15.9,29.07,462.21,4.5,71.55,2,20-03-2018 09:25,0.7155,15.9
161,20-03-2018 00:00,M,C,2.96,27.36,80.99,3.9,11.54,2,20-03-2018 09:25,0.11544,2.96
119,20-03-2018 00:00,M,C,12.42,28.5,353.97,4.3,53.41,2,20-03-2018 09:26,0.53406,12.42
113,20-03-2018 00:00,M,C,4,31.92,127.68,5.5,22,2,20-03-2018 09:27,0.22,4
17,20-03-2018 00:00,M,C,11.14,29.64,330.19,4.7,52.36,3,20-03-2018 09:28,0.52358,11.14
150,20-03-2018 00:00,M,C,1.06,31.07,32.93,5.2,5.51,3,20-03-2018 09:29,0.05512,1.06
146,20-03-2018 00:00,M,C,0.96,25.94,24.9,3.4,3.26,3,20-03-2018 09:29,0.03264,0.96
47,20-03-2018 00:00,M,C,4.16,29.07,120.93,4.5,18.72,3,20-03-2018 09:30,0.1872,4.16
21,20-03-2018 00:00,M,C,3.42,31.64,108.21,5.4,18.47,3,20-03-2018 09:30,0.18468,3.42
66,20-03-2018 00:00,M,C,13.68,28.22,386.05,4.2,57.46,3,20-03-2018 09:31,0.57456,13.68
155,20-03-2018 00:00,M,C,4.26,29.07,123.84,4.5,19.17,3,20-03-2018 09:31,0.1917,4.26
155,20-03-2018 00:00,M,C,2.16,30.78,66.48,5.1,11.02,3,20-03-2018 09:31,0.11016,2.16
94,20-03-2018 00:00,M,C,1.2,29.93,35.92,4.8,5.76,3,20-03-2018 09:32,0.0576,1.2
99,20-03-2018 00:00,M,B,3.86,52.07,200.99,8.9,34.35,1,20-03-2018 09:33,0.34354,3.86
110,20-03-2018 00:00,M,C,1.56,29.64,46.24,4.7,7.33,3,20-03-2018 09:33,0.07332,1.56
181,20-03-2018 00:00,M,C,15.1,28.79,434.73,4.4,66.44,4,20-03-2018 09:35,0.6644,15.1
112,20-03-2018 00:00,M,C,2.64,28.22,74.5,4.2,11.09,4,20-03-2018 09:35,0.11088,2.64
25,20-03-2018 00:00,M,C,1.58,30.21,47.73,4.9,7.74,4,20-03-2018 09:35,0.07742,1.58
190,20-03-2018 00:00,M,C,1.46,29.64,43.27,4.7,6.86,4,20-03-2018 09:36,0.06862,1.46
144,20-03-2018 00:00,M,C,1.94,32.49,63.03,5.7,11.06,4,20-03-2018 09:38,0.11058,1.94
34,20-03-2018 00:00,M,C,11.44,28.5,326.04,4.3,49.19,4,20-03-2018 09:39,0.49192,11.44
152,20-03-2018 00:00,M,C,3.26,28.5,92.91,4.3,14.02,4,20-03-2018 09:39,0.14018,3.26
152,20-03-2018 00:00,M,C,2.58,28.22,72.81,4.2,10.84,4,20-03-2018 09:39,0.10836,2.58
42,20-03-2018 00:00,M,C,9.7,28.22,273.73,4.2,40.74,5,20-03-2018 09:40,0.4074,9.7
86,20-03-2018 00:00,M,C,6.14,28.79,176.77,4.4,27.02,5,20-03-2018 09:41,0.27016,6.14
169,20-03-2018 00:00,M,C,13.82,29.64,409.62,4.7,64.95,5,20-03-2018 09:41,0.64954,13.82
76,20-03-2018 00:00,M,C,9.26,29.64,274.47,4.7,43.52,5,20-03-2018 09:41,0.43522,9.26
43,20-03-2018 00:00,M,C,5.86,30.5,178.73,5,29.3,6,20-03-2018 09:43,0.293,5.86
34,20-03-2018 00:00,M,B,12.94,43.29,560.17,7.4,95.76,1,20-03-2018 09:43,0.95756,12.94
137,20-03-2018 00:00,M,C,11.28,30.5,344.04,5,56.4,6,20-03-2018 09:45,0.564,11.28
137,20-03-2018 00:00,M,C,5.86,24.8,145.33,3,17.58,6,20-03-2018 09:46,0.1758,5.86
202,20-03-2018 00:00,M,C,4.92,28.79,141.65,4.4,21.65,6,20-03-2018 09:47,0.21648,4.92
195,20-03-2018 00:00,M,B,13.46,45.63,614.18,7.8,104.99,1,20-03-2018 09:50,1.04988,13.46
114,20-03-2018 00:00,M,C,17.54,31.64,554.97,5.4,94.72,7,20-03-2018 09:51,0.94716,17.54
205,20-03-2018 00:00,M,C,2.94,28.22,82.97,4.2,12.35,7,20-03-2018 09:53,0.12348,2.94
173,20-03-2018 00:00,M,C,10.28,27.08,278.38,3.8,39.06,7,20-03-2018 09:54,0.39064,10.28
95,20-03-2018 00:00,M,B,10.62,38.03,403.88,6.5,69.03,2,20-03-2018 09:55,0.6903,10.62
95,20-03-2018 00:00,M,C,31.22,27.93,871.97,4.1,128,8,20-03-2018 09:56,1.28002,31.22
197,20-03-2018 00:00,M,C,3.04,32.78,99.65,5.8,17.63,8,20-03-2018 09:57,0.17632,3.04
149,20-03-2018 00:00,M,C,5.04,29.93,150.85,4.8,24.19,8,20-03-2018 09:57,0.24192,5.04
71,20-03-2018 00:00,M,C,3.64,26.51,96.5,3.6,13.1,8,20-03-2018 09:58,0.13104,3.64
50,20-03-2018 00:00,M,C,20,27.36,547.2,3.9,78,8,20-03-2018 10:00,0.78,20
68,20-03-2018 00:00,M,C,22.64,29.93,677.62,4.8,108.67,9,20-03-2018 10:04,1.08672,22.64
63,20-03-2018 00:00,M,C,6.7,29.36,196.71,4.6,30.82,9,20-03-2018 10:06,0.3082,6.7
157,20-03-2018 00:00,M,C,5.12,31.07,159.08,5.2,26.62,9,20-03-2018 10:07,0.26624,5.12
59,20-03-2018 00:00,M,C,6.68,27.08,180.89,3.8,25.38,9,20-03-2018 10:08,0.25384,6.68
5,20-03-2018 00:00,M,B,7.76,56.75,440.38,9.7,75.27,2,20-03-2018 10:09,0.75272,7.76
24,20-03-2018 00:00,M,B,3.4,46.8,159.12,8,27.2,2,20-03-2018 10:10,0.272,3.4
24,20-03-2018 00:00,M,C,8.4,30.5,256.2,5,42,10,20-03-2018 10:10,0.42,8.4
104,20-03-2018 00:00,M,B,25.94,50.31,1305.04,8.6,223.08,3,20-03-2018 10:11,2.23084,25.94
136,20-03-2018 00:00,M,C,22.2,32.21,715.06,5.6,124.32,10,20-03-2018 10:12,1.2432,22.2
23,20-03-2018 00:00,M,C,32.16,27.08,870.89,3.8,122.21,11,20-03-2018 10:13,1.22208,32.16
1000,20-03-2018 00:00,M,B,80.5,46.8,3767.4,8,644,5,20-03-2018 10:13,6.44,80.5
1000,20-03-2018 00:00,M,C,425.99,29.36,12507.07,4.6,1959.55,22,20-03-2018 10:13,19.59554,425.99
93,20-03-2018 00:00,E,C,1.84,30.21,55.59,4.9,9.02,1,20-03-2018 19:56,0.09016,1.84
169,20-03-2018 00:00,E,C,10.58,27.36,289.47,3.9,41.26,1,20-03-2018 19:57,0.41262,10.58
47,20-03-2018 00:00,E,C,3.96,30.5,120.78,5,19.8,1,20-03-2018 19:57,0.198,3.96
21,20-03-2018 00:00,E,C,1.22,33.06,40.33,5.9,7.2,1,20-03-2018 20:04,0.07198,1.22
119,20-03-2018 00:00,E,C,6.3,30.21,190.32,4.9,30.87,1,20-03-2018 20:06,0.3087,6.3
202,20-03-2018 00:00,E,C,2.98,28.22,84.1,4.2,12.52,1,20-03-2018 20:07,0.12516,2.98
148,20-03-2018 00:00,E,C,3.86,30.21,116.61,4.9,18.91,1,20-03-2018 20:08,0.18914,3.86
142,20-03-2018 00:00,E,C,3.06,32.49,99.42,5.7,17.44,1,20-03-2018 20:15,0.17442,3.06
161,20-03-2018 00:00,E,C,1.86,27.65,51.43,4,7.44,1,20-03-2018 20:20,0.0744,1.86
73,20-03-2018 00:00,E,C,2.48,27.36,67.85,3.9,9.67,1,20-03-2018 20:21,0.09672,2.48
125,20-03-2018 00:00,E,C,6.68,29.36,196.12,4.6,30.73,2,20-03-2018 20:22,0.30728,6.68
90,20-03-2018 00:00,E,C,2.22,24.8,55.06,3,6.66,2,20-03-2018 20:34,0.0666,2.22
25,20-03-2018 00:00,E,C,1.68,30.21,50.75,4.9,8.23,2,20-03-2018 20:35,0.08232,1.68
121,20-03-2018 00:00,E,C,1.22,27.93,34.07,4.1,5,2,20-03-2018 20:36,0.05002,1.22
40,20-03-2018 00:00,E,C,3.04,30.21,91.84,4.9,14.9,2,20-03-2018 20:37,0.14896,3.04
110,20-03-2018 00:00,E,C,1.22,25.94,31.65,3.4,4.15,2,20-03-2018 20:37,0.04148,1.22
150,20-03-2018 00:00,E,C,0.9,25.37,22.83,3.2,2.88,2,20-03-2018 20:38,0.0288,0.9
14,20-03-2018 00:00,E,C,2.66,31.64,84.16,5.4,14.36,2,20-03-2018 20:39,0.14364,2.66
122,20-03-2018 00:00,E,C,2.12,30.21,64.05,4.9,10.39,2,20-03-2018 20:39,0.10388,2.12
137,20-03-2018 00:00,E,C,4.36,27.08,118.07,3.8,16.57,2,20-03-2018 20:46,0.16568,4.36
34,20-03-2018 00:00,E,B,7.82,49.14,384.27,8.4,65.69,1,20-03-2018 20:48,0.65688,7.82
158,20-03-2018 00:00,E,C,2.42,27.08,65.53,3.8,9.2,2,20-03-2018 20:49,0.09196,2.42
42,20-03-2018 00:00,E,C,8.42,29.07,244.77,4.5,37.89,2,20-03-2018 20:51,0.3789,8.42
153,20-03-2018 00:00,E,C,2.54,32.21,81.81,5.6,14.22,2,20-03-2018 20:52,0.14224,2.54
172,20-03-2018 00:00,E,B,0.54,36.86,19.9,6.3,3.4,1,20-03-2018 20:53,0.03402,0.54
41,20-03-2018 00:00,E,C,7.9,30.5,240.95,5,39.5,3,20-03-2018 20:55,0.395,7.9
152,20-03-2018 00:00,E,C,1.92,27.93,53.63,4.1,7.87,3,20-03-2018 20:56,0.07872,1.92
152,20-03-2018 00:00,E,C,2.48,27.36,67.85,3.9,9.67,3,20-03-2018 20:57,0.09672,2.48
82,20-03-2018 00:00,E,C,2.16,26.51,57.26,3.6,7.78,3,20-03-2018 20:57,0.07776,2.16
127,20-03-2018 00:00,E,B,1.34,40.37,54.1,6.9,9.25,1,20-03-2018 20:58,0.09246,1.34
86,20-03-2018 00:00,E,C,4.56,30.78,140.36,5.1,23.26,3,20-03-2018 21:00,0.23256,4.56
167,20-03-2018 00:00,E,C,14.52,27.65,401.48,4,58.08,3,20-03-2018 21:01,0.5808,14.52
77,20-03-2018 00:00,E,C,2.1,27.93,58.65,4.1,8.61,3,20-03-2018 21:01,0.0861,2.1
155,20-03-2018 00:00,E,C,4.64,29.36,136.23,4.6,21.34,3,20-03-2018 21:03,0.21344,4.64
111,20-03-2018 00:00,E,C,4.72,32.78,154.72,5.8,27.38,4,20-03-2018 21:08,0.27376,4.72
114,20-03-2018 00:00,E,C,14.92,31.07,463.56,5.2,77.58,4,20-03-2018 21:10,0.77584,14.92
205,20-03-2018 00:00,E,C,2.4,28.5,68.4,4.3,10.32,4,20-03-2018 21:11,0.1032,2.4
2,20-03-2018 00:00,E,C,1.7,29.64,50.39,4.7,7.99,4,20-03-2018 21:11,0.0799,1.7
95,20-03-2018 00:00,E,B,5.48,47.39,259.7,8.1,44.39,1,20-03-2018 21:12,0.44388,5.48
95,20-03-2018 00:00,E,C,23.78,28.22,671.07,4.2,99.88,5,20-03-2018 21:13,0.99876,23.78
50,20-03-2018 00:00,E,C,16.24,29.36,476.81,4.6,74.7,5,20-03-2018 21:14,0.74704,16.24
149,20-03-2018 00:00,E,C,4.84,28.5,137.94,4.3,20.81,5,20-03-2018 21:14,0.20812,4.84
36,20-03-2018 00:00,E,B,4.34,40.95,177.72,7,30.38,1,20-03-2018 21:17,0.3038,4.34
17,20-03-2018 00:00,E,C,11.48,28.22,323.97,4.2,48.22,5,20-03-2018 21:19,0.48216,11.48
30,20-03-2018 00:00,E,C,4.18,30.78,128.66,5.1,21.32,6,20-03-2018 21:20,0.21318,4.18
157,20-03-2018 00:00,E,C,9.38,29.36,275.4,4.6,43.15,6,20-03-2018 21:21,0.43148,9.38
66,20-03-2018 00:00,E,C,13.1,27.36,358.42,3.9,51.09,6,20-03-2018 21:21,0.5109,13.1
173,20-03-2018 00:00,E,C,11.26,26.22,295.24,3.5,39.41,6,20-03-2018 21:22,0.3941,11.26
59,20-03-2018 00:00,E,C,6.58,26.51,174.44,3.6,23.69,7,20-03-2018 21:23,0.23688,6.58
113,20-03-2018 00:00,E,C,3.82,28.22,107.8,4.2,16.04,7,20-03-2018 21:23,0.16044,3.82
5,20-03-2018 00:00,E,C,10.5,32.78,344.19,5.8,60.9,7,20-03-2018 21:24,0.609,10.5
52,20-03-2018 00:00,E,C,21.92,28.79,631.08,4.4,96.45,7,20-03-2018 21:26,0.96448,21.92
136,20-03-2018 00:00,E,B,24.88,47.39,1179.06,8.1,201.53,2,20-03-2018 21:27,2.01528,24.88
136,20-03-2018 00:00,E,C,52.14,29.64,1545.43,4.7,245.06,9,20-03-2018 21:28,2.45058,52.14
65,20-03-2018 00:00,E,C,9.48,30.5,289.14,5,47.4,9,20-03-2018 21:29,0.474,9.48
1000,20-03-2018 00:00,E,B,44.99,46.8,2105.53,8,359.92,3,20-03-2018 21:29,3.5992,44.99
1000,20-03-2018 00:00,E,C,344.5,29.36,10114.52,4.6,1584.7,18,20-03-2018 21:29,15.847,344.5
47,21-03-2018 00:00,M,C,4.94,27.93,137.97,4.1,20.25,1,21-03-2018 09:04,0.20254,4.94
98,21-03-2018 00:00,M,B,2.4,38.61,92.66,6.6,15.84,1,21-03-2018 09:05,0.1584,2.4
115,21-03-2018 00:00,M,C,1.4,30.78,43.09,5.1,7.14,1,21-03-2018 09:08,0.0714,1.4
66,21-03-2018 00:00,M,C,13.38,27.65,369.96,4,53.52,1,21-03-2018 09:10,0.5352,13.38
90,21-03-2018 00:00,M,C,3.6,27.65,99.54,4,14.4,1,21-03-2018 09:18,0.144,3.6
125,21-03-2018 00:00,M,C,6.52,28.79,187.71,4.4,28.69,1,21-03-2018 09:20,0.28688,6.52
121,21-03-2018 00:00,M,C,1.32,28.22,37.25,4.2,5.54,1,21-03-2018 09:21,0.05544,1.32
146,21-03-2018 00:00,M,C,0.98,32.78,32.12,5.8,5.68,1,21-03-2018 09:21,0.05684,0.98
150,21-03-2018 00:00,M,C,1.06,27.08,28.7,3.8,4.03,1,21-03-2018 09:22,0.04028,1.06
148,21-03-2018 00:00,M,C,2.8,32.21,90.19,5.6,15.68,1,21-03-2018 09:22,0.1568,2.8
45,21-03-2018 00:00,M,C,1.72,26.79,46.08,3.7,6.36,1,21-03-2018 09:23,0.06364,1.72
167,21-03-2018 00:00,M,C,16.26,29.07,472.68,4.5,73.17,2,21-03-2018 09:25,0.7317,16.26
110,21-03-2018 00:00,M,C,2.72,27.93,75.97,4.1,11.15,2,21-03-2018 09:26,0.11152,2.72
113,21-03-2018 00:00,M,C,4.1,30.21,123.86,4.9,20.09,2,21-03-2018 09:27,0.2009,4.1
119,21-03-2018 00:00,M,C,11.46,27.93,320.08,4.1,46.99,2,21-03-2018 09:27,0.46986,11.46
197,21-03-2018 00:00,M,C,3.5,31.35,109.73,5.3,18.55,2,21-03-2018 09:28,0.1855,3.5
161,21-03-2018 00:00,M,C,3,27.65,82.95,4,12,2,21-03-2018 09:28,0.12,3
205,21-03-2018 00:00,M,C,2.78,28.79,80.04,4.4,12.23,3,21-03-2018 09:31,0.12232,2.78
158,21-03-2018 00:00,M,C,15.86,31.07,492.77,5.2,82.47,3,21-03-2018 09:32,0.82472,15.86
25,21-03-2018 00:00,M,C,1.36,29.93,40.7,4.8,6.53,3,21-03-2018 09:32,0.06528,1.36
54,21-03-2018 00:00,M,C,2.74,26.79,73.4,3.7,10.14,3,21-03-2018 09:33,0.10138,2.74
21,21-03-2018 00:00,M,C,3.44,31.07,106.88,5.2,17.89,3,21-03-2018 09:37,0.17888,3.44
181,21-03-2018 00:00,M,C,15.78,28.5,449.73,4.3,67.85,4,21-03-2018 09:38,0.67854,15.78
144,21-03-2018 00:00,M,C,1.84,31.92,58.73,5.5,10.12,4,21-03-2018 09:39,0.1012,1.84
86,21-03-2018 00:00,M,C,6.18,30.21,186.7,4.9,30.28,4,21-03-2018 09:39,0.30282,6.18
76,21-03-2018 00:00,M,C,9.34,26.51,247.6,3.6,33.62,4,21-03-2018 09:41,0.33624,9.34
96,21-03-2018 00:00,M,C,2.04,25.65,52.33,3.3,6.73,4,21-03-2018 09:41,0.06732,2.04
112,21-03-2018 00:00,M,C,2.74,28.22,77.32,4.2,11.51,4,21-03-2018 09:41,0.11508,2.74
137,21-03-2018 00:00,M,C,5.54,24.8,137.39,3,16.62,4,21-03-2018 09:42,0.1662,5.54
99,21-03-2018 00:00,M,B,3.68,53.24,195.92,9.1,33.49,1,21-03-2018 09:43,0.33488,3.68
42,21-03-2018 00:00,M,C,9.82,29.36,288.32,4.6,45.17,4,21-03-2018 09:44,0.45172,9.82
190,21-03-2018 00:00,M,C,1.42,29.64,42.09,4.7,6.67,4,21-03-2018 09:44,0.06674,1.42
43,21-03-2018 00:00,M,C,5.64,29.93,168.81,4.8,27.07,5,21-03-2018 09:46,0.27072,5.64
173,21-03-2018 00:00,M,C,10.66,27.08,288.67,3.8,40.51,5,21-03-2018 09:47,0.40508,10.66
155,21-03-2018 00:00,M,C,4.36,28.22,123.04,4.2,18.31,5,21-03-2018 09:48,0.18312,4.36
155,21-03-2018 00:00,M,C,2.16,28.79,62.19,4.4,9.5,5,21-03-2018 09:48,0.09504,2.16
94,21-03-2018 00:00,M,C,1.3,28.5,37.05,4.3,5.59,5,21-03-2018 09:48,0.0559,1.3
137,21-03-2018 00:00,M,C,12.74,28.79,366.78,4.4,56.06,5,21-03-2018 09:49,0.56056,12.74
157,21-03-2018 00:00,M,C,4.44,31.92,141.72,5.5,24.42,6,21-03-2018 09:52,0.2442,4.44
71,21-03-2018 00:00,M,C,2.36,27.08,63.91,3.8,8.97,6,21-03-2018 09:52,0.08968,2.36
195,21-03-2018 00:00,M,B,11.24,48.56,545.81,8.3,93.29,1,21-03-2018 09:55,0.93292,11.24
149,21-03-2018 00:00,M,C,5.84,29.93,174.79,4.8,28.03,6,21-03-2018 09:55,0.28032,5.84
152,21-03-2018 00:00,M,C,2.72,27.65,75.21,4,10.88,6,21-03-2018 09:56,0.1088,2.72
152,21-03-2018 00:00,M,C,4.8,27.93,134.06,4.1,19.68,6,21-03-2018 09:57,0.1968,4.8
95,21-03-2018 00:00,M,B,11.24,36.27,407.67,6.2,69.69,1,21-03-2018 09:58,0.69688,11.24
95,21-03-2018 00:00,M,C,29.66,27.93,828.4,4.1,121.61,7,21-03-2018 09:59,1.21606,29.66
50,21-03-2018 00:00,M,C,19.36,27.08,524.27,3.8,73.57,7,21-03-2018 10:00,0.73568,19.36
114,21-03-2018 00:00,M,C,15.78,29.07,458.72,4.5,71.01,8,21-03-2018 10:01,0.7101,15.78
202,21-03-2018 00:00,M,C,4.88,29.36,143.28,4.6,22.45,8,21-03-2018 10:02,0.22448,4.88
34,21-03-2018 00:00,M,B,13.22,40.37,533.69,6.9,91.22,2,21-03-2018 10:02,0.91218,13.22
17,21-03-2018 00:00,M,C,11.08,29.64,328.41,4.7,52.08,8,21-03-2018 10:04,0.52076,11.08
68,21-03-2018 00:00,M,C,22.44,29.93,671.63,4.8,107.71,8,21-03-2018 10:04,1.07712,22.44
24,21-03-2018 00:00,M,B,4.4,48.56,213.66,8.3,36.52,2,21-03-2018 10:06,0.3652,4.4
24,21-03-2018 00:00,M,C,8.08,31.07,251.05,5.2,42.02,9,21-03-2018 10:07,0.42016,8.08
63,21-03-2018 00:00,M,C,4.72,30.78,145.28,5.1,24.07,9,21-03-2018 10:08,0.24072,4.72
169,21-03-2018 00:00,M,C,16.96,29.36,497.95,4.6,78.02,9,21-03-2018 10:09,0.78016,16.96
5,21-03-2018 00:00,M,B,7.2,57.33,412.78,9.8,70.56,2,21-03-2018 10:09,0.7056,7.2
5,21-03-2018 00:00,M,B,6.32,35.69,225.56,6.1,38.55,2,21-03-2018 10:10,0.38552,6.32
104,21-03-2018 00:00,M,B,21.84,46.8,1022.11,8,174.72,3,21-03-2018 10:10,1.7472,21.84
104,21-03-2018 00:00,M,C,31.82,30.21,961.28,4.9,155.92,10,21-03-2018 10:11,1.55918,31.82
23,21-03-2018 00:00,M,C,30.42,27.65,841.11,4,121.68,11,21-03-2018 10:12,1.2168,30.42
59,21-03-2018 00:00,M,C,6.04,28.22,170.45,4.2,25.37,11,21-03-2018 10:12,0.25368,6.04
1000,21-03-2018 00:00,M,C,417.9,28.79,12031.34,4.4,1838.76,21,21-03-2018 10:13,18.3876,417.9
1000,21-03-2018 00:00,M,B,81.54,45.05,3673.38,7.7,627.86,5,21-03-2018 10:13,6.27858,81.54
15,21-03-2018 00:00,E,C,0.7,30.5,21.35,5,3.5,1,21-03-2018 19:55,0.035,0.7
93,21-03-2018 00:00,E,C,1.84,31.92,58.73,5.5,10.12,1,21-03-2018 19:56,0.1012,1.84
47,21-03-2018 00:00,E,C,3.84,31.07,119.31,5.2,19.97,1,21-03-2018 19:57,0.19968,3.84
119,21-03-2018 00:00,E,C,6.98,30.5,212.89,5,34.9,1,21-03-2018 19:57,0.349,6.98
21,21-03-2018 00:00,E,B,1.02,36.27,37,6.2,6.32,1,21-03-2018 19:58,0.06324,1.02
125,21-03-2018 00:00,E,C,6.92,30.5,211.06,5,34.6,1,21-03-2018 20:12,0.346,6.92
14,21-03-2018 00:00,E,B,3.1,36.27,112.44,6.2,19.22,1,21-03-2018 20:14,0.1922,3.1
40,21-03-2018 00:00,E,C,3.42,32.21,110.16,5.6,19.15,1,21-03-2018 20:26,0.19152,3.42
122,21-03-2018 00:00,E,C,2.14,27.36,58.55,3.9,8.35,1,21-03-2018 20:28,0.08346,2.14
121,21-03-2018 00:00,E,C,1.14,30.21,34.44,4.9,5.59,1,21-03-2018 20:28,0.05586,1.14
142,21-03-2018 00:00,E,B,3.1,35.69,110.64,6.1,18.91,1,21-03-2018 20:30,0.1891,3.1
202,21-03-2018 00:00,E,C,3.04,30.21,91.84,4.9,14.9,1,21-03-2018 20:30,0.14896,3.04
161,21-03-2018 00:00,E,C,1.16,28.5,33.06,4.3,4.99,1,21-03-2018 20:32,0.04988,1.16
25,21-03-2018 00:00,E,C,1.94,27.93,54.18,4.1,7.95,1,21-03-2018 20:36,0.07954,1.94
150,21-03-2018 00:00,E,C,0.8,26.22,20.98,3.5,2.8,1,21-03-2018 20:38,0.028,0.8
158,21-03-2018 00:00,E,C,3.22,27.93,89.93,4.1,13.2,1,21-03-2018 20:46,0.13202,3.22
153,21-03-2018 00:00,E,C,3.08,33.06,101.82,5.9,18.17,1,21-03-2018 20:47,0.18172,3.08
137,21-03-2018 00:00,E,C,4.5,27.65,124.43,4,18,2,21-03-2018 20:48,0.18,4.5
127,21-03-2018 00:00,E,C,1.06,32.78,34.75,5.8,6.15,2,21-03-2018 20:53,0.06148,1.06
205,21-03-2018 00:00,E,C,1.56,29.07,45.35,4.5,7.02,2,21-03-2018 20:54,0.0702,1.56
